0.0,0.0
0.000571428571,45.87739696
0.001142857143,17.12387753
0.001714285714,8.360044971
0.002285714286,9.611978091
0.002857142857,6.889380849
0.003428571429,3.420492336
0.004,1.884567596
0.004571428571,1.324388683
0.005142857143,1.150709269
0.005714285714,1.406828592
0.006285714286,2.009541118
0.006857142857,2.627772651
0.007428571429,2.866747604
0.008,2.785742208
0.008571428571,2.465681561
0.009142857143,2.003387889
0.009714285714,1.639136726
0.01028571429,1.411436105
0.01085714286,1.350680772
0.01142857143,1.414138498
0.012,1.610437816
0.01257142857,1.818333049
0.01314285714,1.91301946
0.01371428571,1.853971621
0.01428571429,1.651076691
0.01485714286,1.366268835
0.01542857143,1.156360873
0.016,1.062467375
0.01657142857,1.095671278
0.01714285714,1.232626478
0.01771428571,1.407220823
0.01828571429,1.514686207
0.01885714286,1.536976928
0.01942857143,1.48495057
0.02,1.371379091
0.02057142857,1.245664313
0.02114285714,1.16282856
0.02171428571,1.12947034
0.02228571429,1.128081637
0.02285714286,1.250817776
0.02342857143,1.339613507
0.024,1.401570587
0.02457142857,1.400571425
0.02514285714,1.332349198
0.02571428571,1.256114263
0.02628571429,1.19214978
0.02685714286,1.17180723
0.02742857143,1.180131792
0.028,1.214166026
0.02857142857,1.273065655
0.02914285714,1.306915077
0.02971428571,1.30334453
0.03028571429,1.289094938
0.03085714286,1.264891864
0.03142857143,1.231402403
0.032,1.207210022
0.03257142857,1.200733515
0.03314285714,1.213844922
0.03371428571,1.239961419
0.03428571429,1.262702158
0.03485714286,1.274653211
0.03542857143,1.269799499
0.036,1.250969086
0.03657142857,1.22597338
0.03714285714,1.199644729
0.03771428571,1.189563125
0.03828571429,1.19863902
0.03885714286,1.217461521
0.03942857143,1.236928432
0.04,1.250432216
0.04057142857,1.254696295
0.04114285714,1.243722315
0.04171428571,1.239404473
0.04228571429,1.228774903
0.04285714286,1.217741586
0.04342857143,1.218531008
0.044,1.21998491
0.04457142857,1.22768956
0.04514285714,1.23647828
0.04571428571,1.235578555
0.04628571429,1.23211708
0.04685714286,1.232353072
0.04742857143,1.230860018
0.048,1.229002802
0.04857142857,1.228058001
0.04914285714,1.22795307
0.04971428571,1.230315982
0.05028571429,1.233772068
0.05085714286,1.237476119
0.05142857143,1.237518277
0.052,1.237148284
0.05257142857,1.237194342
0.05314285714,1.230937214
0.05371428571,1.227966165
0.05428571429,1.227474305
0.05485714286,1.219552703
0.05542857143,1.222098265
0.056,1.222768059
0.05657142857,1.227905696
0.05714285714,1.230960927
0.05771428571,1.227918506
0.05828571429,1.218311894
0.05885714286,1.21912295
0.05942857143,1.217366463
0.06,1.215786927
0.06057142857,1.216757467
0.06114285714,1.21999336
0.06171428571,1.227812153
0.06228571429,1.227995732
0.06285714286,1.222670366
0.06342857143,1.21925322
0.064,1.219910355
0.06457142857,1.220812777
0.06514285714,1.224118222
0.06571428571,1.236876908
0.06628571429,1.236864795
0.06685714286,1.235833115
0.06742857143,1.241282784
0.068,1.238708932
0.06857142857,1.237200749
0.06914285714,1.238154198
0.06971428571,1.240279631
0.07028571429,1.24290464
0.07085714286,1.244219837
0.07142857143,1.243242776
0.072,1.243999168
0.07257142857,1.244823595
0.07314285714,1.247947612
0.07371428571,1.252213971
0.07428571429,1.247846211
0.07485714286,1.236925907
0.07542857143,1.243174515
0.076,1.242850623
0.07657142857,1.236613042
0.07714285714,1.219347819
0.07771428571,1.226143066
0.07828571429,1.227371879
0.07885714286,1.229811467
0.07942857143,1.233278969
0.08,1.227394827
0.08057142857,1.224505208
0.08114285714,1.225102292
0.08171428571,1.225941416
0.08228571429,1.225681402
0.08285714286,1.228335715
0.08342857143,1.232295936
0.084,1.238390992
0.08457142857,1.24301166
0.08514285714,1.245812144
0.08571428571,1.244972792
0.08628571429,1.243739316
0.08685714286,1.243645687
0.08742857143,1.244652051
0.088,1.24734774
0.08857142857,1.251741002
0.08914285714,1.252693492
0.08971428571,1.253656798
0.09028571429,1.259514881
0.09085714286,1.261776689
0.09142857143,1.261511997
0.092,1.257999826
0.09257142857,1.248734386
0.09314285714,1.262302798
0.09371428571,1.268603772
0.09428571429,1.261493059
0.09485714286,1.262212013
0.09542857143,1.269001726
0.096,1.27316093
0.09657142857,1.275989362
0.09714285714,1.282351039
0.09771428571,1.278887484
0.09828571429,1.272961572
0.09885714286,1.269772222
0.09942857143,1.269630495
0.1,1.264341348
0.1005714286,1.259214282
0.1011428571,1.260589809
0.1017142857,1.258938251
0.1022857143,1.255824708
0.1028571429,1.251191465
0.1034285714,1.249121514
0.104,1.246604782
0.1045714286,1.246294096
0.1051428571,1.249678621
0.1057142857,1.249786899
0.1062857143,1.249336043
0.1068571429,1.244023273
